# TradeSchool Phase W1 — libm parity artifact
# Produced by backend/scripts/measure_libm_parity.py; the Kotlin-side contract is in
# backend/scripts/measure_libm_parity_kotlin_side.md (runnable reference: kotlin_side/).
# Columns: fn, input, numpy, libm — each an IEEE-754 double's exact bit pattern, big-endian.
# `numpy` is the value the goldens were captured from and the value a port must reproduce.
# `libm` is math.exp/math.log, i.e. the platform C library, recorded so the artifact shows
# whether NumPy's own kernel IS the libm on the machine that produced it.
# SAMPLE: 20049 of 2034617 distinct inputs (even stride over the sorted domain, both endpoints, plus every numpy/libm disagreement). Regenerate the complete stream with --full; verify it against the summary's digests.
fn	input	numpy	libm
exp	0x3f4d1c3398acd7a4	0x3ff003a3f067f738	0x3ff003a3f067f738
exp	0x3f4d3dd72a227479	0x3ff003a825cf9e60	0x3ff003a825cf9e60
exp	0x3f4d5e5d9c05d870	0x3ff003ac378c3fe4	0x3ff003ac378c3fe4
exp	0x3f4d7d4c37525c49	0x3ff003b0164356da	0x3ff003b0164356da
exp	0x3f4d991a85788c3f	0x3ff003b390da92b2	0x3ff003b390da92b2
exp	0x3f4dbaf02698bccf	0x3ff003b7cc89bec2	0x3ff003b7cc89bec2
exp	0x3f4dde358e7e1b9c	0x3ff003bc363d9d1a	0x3ff003bc363d9d1a
exp	0x3f4e00084e5b4409	0x3ff003c07192d43f	0x3ff003c07192d43f
exp	0x3f4e205f1aee7ce0	0x3ff003c47d5f912f	0x3ff003c47d5f912f
exp	0x3f4e3c125c2c38a0	0x3ff003c7f498d20c	0x3ff003c7f498d20c
exp	0x3f4e60b2cd3d7caf	0x3ff003cc89bc9621	0x3ff003cc89bc9621
exp	0x3f4e7e3c6c58df58	0x3ff003d03bd1538f	0x3ff003d03bd1538f
exp	0x3f4e9e3733a8dbbe	0x3ff003d43c1ea4a5	0x3ff003d43c1ea4a5
exp	0x3f4ec03d314a1e82	0x3ff003d87de3777c	0x3ff003d87de3777c
exp	0x3f4eea8d713ad22e	0x3ff003ddc931c81f	0x3ff003ddc931c81f
exp	0x3f4f0bdef98272ec	0x3ff003e1f465004e	0x3ff003e1f465004e
exp	0x3f4f2c72ddab377b	0x3ff003e607df03b5	0x3ff003e607df03b5
exp	0x3f4f519c04542730	0x3ff003eaae2644bd	0x3ff003eaae2644bd
exp	0x3f4f744e731c6376	0x3ff003ef05848065	0x3ff003ef05848065
exp	0x3f4f94cf014bf6ed	0x3ff003f316967f4a	0x3ff003f316967f4a
exp	0x3f4fb7be18301c45	0x3ff003f7758de71a	0x3ff003f7758de71a
exp	0x3f4fd9b6b7b10cf1	0x3ff003fbb5afe851	0x3ff003fbb5afe851
exp	0x3f4ffbae53d9f007	0x3ff003fff5b29736	0x3ff003fff5b29736
exp	0x3f500f90e2378c11	0x3ff00404653cdfc5	0x3ff00404653cdfc5
exp	0x3f5021564a7e8fb9	0x3ff00408d7b51e8d	0x3ff00408d7b51e8d
exp	0x3f5032929467375d	0x3ff0040d27de53a3	0x3ff0040d27de53a3
exp	0x3f50448e2f7936a2	0x3ff00411a7e925fe	0x3ff00411a7e925fe
exp	0x3f50576c4b40f5ed	0x3ff0041660a3e055	0x3ff0041660a3e055
exp	0x3f506bc471531908	0x3ff0041b77fad36c	0x3ff0041b77fad36c
exp	0x3f5078b3098c9dfa	0x3ff0041eb475abeb	0x3ff0041eb475abeb
exp	0x3f50895e845c8856	0x3ff00422e067a20a	0x3ff00422e067a20a
exp	0x3f509c7afddd6217	0x3ff00427a8c2eac9	0x3ff00427a8c2eac9
exp	0x3f50ad5fbbbbe3bd	0x3ff0042be30bb50e	0x3ff0042be30bb50e
exp	0x3f50be76b8e7b707	0x3ff0043029e8ba17	0x3ff0043029e8ba17
exp	0x3f50cd859361a6e4	0x3ff00433ee9c0cb7	0x3ff00433ee9c0cb7
exp	0x3f50dec322a620f2	0x3ff004383f2248e4	0x3ff004383f2248e4
exp	0x3f50f2cbddedd4a2	0x3ff0043d42a40ad1	0x3ff0043d42a40ad1
exp	0x3f510767c37a27fe	0x3ff004426afbbae0	0x3ff004426afbbae0
exp	0x3f5118a6ca77e409	0x3ff00446bbe3e572	0x3ff00446bbe3e572
exp	0x3f512b9d6ec50cbf	0x3ff0044b7ad20c6f	0x3ff0044b7ad20c6f
exp	0x3f513dd646c7e252	0x3ff004500a41be6c	0x3ff004500a41be6c
exp	0x3f515245d79593ca	0x3ff0045527874aa9	0x3ff0045527874aa9
exp	0x3f5166b6153b4103	0x3ff0045a44f9bab6	0x3ff0045a44f9bab6
exp	0x3f5179ff3e723871	0x3ff0045f189488dd	0x3ff0045f189488dd
exp	0x3f518ca04c0caacf	0x3ff00463c21e5c40	0x3ff00463c21e5c40
exp	0x3f519dd56555ba6a	0x3ff00468109366a2	0x3ff00468109366a2
exp	0x3f51b209473b428c	0x3ff0046d1ef0c3f8	0x3ff0046d1ef0c3f8
exp	0x3f51c4f342d9f8b1	0x3ff00471dabf3e15	0x3ff00471dabf3e15
exp	0x3f51d8a96759c0f4	0x3ff00476c9a793c2	0x3ff00476c9a793c2
exp	0x3f51ec349a13acd9	0x3ff0047badd1fad3	0x3ff0047badd1fad3
exp	0x3f51ffc939dc75e2	0x3ff004809459cdbc	0x3ff004809459cdbc
exp	0x3f52133e0048708e	0x3ff0048572ea8942	0x3ff0048572ea8942
exp	0x3f5223dd9394249d	0x3ff004899bfc892d	0x3ff004899bfc892d
exp	0x3f523ae273b21c2b	0x3ff0048f5ed76673	0x3ff0048f5ed76673
exp	0x3f524d9cfee5c850	0x3ff004940ed08035	0x3ff004940ed08035
exp	0x3f52602fe10f18f3	0x3ff00498b4dddd52	0x3ff00498b4dddd52
exp	0x3f5272f4b3b1f87d	0x3ff0049d676c4c09	0x3ff0049d676c4c09
exp	0x3f5285b956091c18	0x3ff004a219f004fb	0x3ff004a219f004fb
exp	0x3f529d46759548e4	0x3ff004a7feed7668	0x3ff004a7feed7668
exp	0x3f52b6f3b0fd2692	0x3ff004ae6c1bd469	0x3ff004ae6c1bd469
exp	0x3f52d188f22d7eb6	0x3ff004b5135f48fe	0x3ff004b5135f48fe
exp	0x3f52e8ddeacab72f	0x3ff004baea55d3b6	0x3ff004baea55d3b6
exp	0x3f52fc0e6d8e7300	0x3ff004bfb7e25065	0x3ff004bfb7e25065
exp	0x3f53125eae871651	0x3ff004c54d9b6378	0x3ff004c54d9b6378
exp	0x3f532c8c65ba3377	0x3ff004cbdafe1738	0x3ff004cbdafe1738
exp	0x3f534497a825f5ae	0x3ff004d1df9d1db1	0x3ff004d1df9d1db1
exp	0x3f53596766bcdf7c	0x3ff004d7151ed747	0x3ff004d7151ed747
exp	0x3f5372d1b604e872	0x3ff004dd719ffb1d	0x3ff004dd719ffb1d
exp	0x3f538d6b08761d25	0x3ff004e419fb9767	0x3ff004e419fb9767
exp	0x3f539f2c448a57f6	0x3ff004e88ba695a0	0x3ff004e88ba695a0
exp	0x3f53b517c00395d6	0x3ff004ee0834c1a3	0x3ff004ee0834c1a3
exp	0x3f53cc2980e67d30	0x3ff004f3ce6cedd0	0x3ff004f3ce6cedd0
exp	0x3f53e223e2b343e4	0x3ff004f94eb9b27d	0x3ff004f94eb9b27d
exp	0x3f53f8739196e699	0x3ff004fee46248fd	0x3ff004fee46248fd
exp	0x3f5415413dabda28	0x3ff005061a0e7f5a	0x3ff005061a0e7f5a
exp	0x3f542dd2c986271c	0x3ff0050c40605aad	0x3ff0050c40605aad
exp	0x3f544966dab606e2	0x3ff005132792fc3f	0x3ff005132792fc3f
exp	0x3f545e87cd66f6ee	0x3ff00518717d6dc6	0x3ff00518717d6dc6
exp	0x3f5473755fcad78c	0x3ff0051dae8d6fa5	0x3ff0051dae8d6fa5
exp	0x3f548a888fe0a58a	0x3ff005237532b30a	0x3ff005237532b30a
exp	0x3f54a5b3c75a1a5c	0x3ff0052a423070a9	0x3ff0052a423070a9
exp	0x3f54c207a79ae00b	0x3ff0053159735473	0x3ff0053159735473
exp	0x3f54d99ac814820f	0x3ff0053740263539	0x3ff0053740263539
exp	0x3f54f69a167c75b4	0x3ff0053e82586ec4	0x3ff0053e82586ec4
exp	0x3f5511a394289517	0x3ff0054546f06dd8	0x3ff0054546f06dd8
exp	0x3f55258a101882aa	0x3ff0054a4233bc53	0x3ff0054a4233bc53
exp	0x3f553be41c8e7ca7	0x3ff0054fda90cc27	0x3ff0054fda90cc27
exp	0x3f555755d11341f8	0x3ff00556b946869c	0x3ff00556b946869c
exp	0x3f5574925d08a6d5	0x3ff0055e0adb88d5	0x3ff0055e0adb88d5
exp	0x3f5590435ecb1488	0x3ff00564f96ffe2a	0x3ff00564f96ffe2a
exp	0x3f55a63874fdef03	0x3ff0056a78904685	0x3ff0056a78904685
exp	0x3f55c26ddd64626a	0x3ff00571884f0846	0x3ff00571884f0846
exp	0x3f55dd0832b72182	0x3ff005783128ff1c	0x3ff005783128ff1c
exp	0x3f55f6af10901653	0x3ff0057e9d12f4b5	0x3ff0057e9d12f4b5
exp	0x3f560e5e93cb9d80	0x3ff005848afd6e65	0x3ff005848afd6e65
exp	0x3f562ea91dfa8a21	0x3ff0058ca06ab6d9	0x3ff0058ca06ab6d9
exp	0x3f56466f0630ce4e	0x3ff0059293f59208	0x3ff0059293f59208
exp	0x3f56660914e3ead3	0x3ff0059a7d3b9c7a	0x3ff0059a7d3b9c7a
exp	0x3f5683b98b8f096f	0x3ff005a1ebf47491	0x3ff005a1ebf47491
exp	0x3f56a110823beb04	0x3ff005a94448d500	0x3ff005a94448d500
exp	0x3f56b950216d76ac	0x3ff005af5656e219	0x3ff005af5656e219
exp	0x3f56dad817667b00	0x3ff005b7bb510f85	0x3ff005b7bb510f85
exp	0x3f56fa6a36d8b64f	0x3ff005bfa2acebd0	0x3ff005bfa2acebd0
exp	0x3f57157b73ee01da	0x3ff005c6696c04fd	0x3ff005c6696c04fd
exp	0x3f5731186b7b34c3	0x3ff005cd53294483	0x3ff005cd53294483
exp	0x3f5751a60620577c	0x3ff005d57985805c	0x3ff005d57985805c
exp	0x3f576f8c3ab8b780	0x3ff005dcf5ce1d1b	0x3ff005dcf5ce1d1b
exp	0x3f57874b7880f62f	0x3ff005e2e7cb96f5	0x3ff005e2e7cb96f5
exp	0x3f579ef88e50894d	0x3ff005e8d53f9a31	0x3ff005e8d53f9a31
exp	0x3f57be98998c293a	0x3ff005f0c02fec4f	0x3ff005f0c02fec4f
exp	0x3f57da96b1d5dedc	0x3ff005f7c250ade9	0x3ff005f7c250ade9
exp	0x3f57f45dd3188e38	0x3ff005fe3681a4b2	0x3ff005fe3681a4b2
exp	0x3f581aad8a8ed264	0x3ff00607ce08c88f	0x3ff00607ce08c88f
exp	0x3f58374979836554	0x3ff0060ef7b83b1b	0x3ff0060ef7b83b1b
exp	0x3f585a210f776d6c	0x3ff00617b0ec7414	0x3ff00617b0ec7414
exp	0x3f58776bb6723bc1	0x3ff0061f0661b7e0	0x3ff0061f0661b7e0
exp	0x3f5891825439ea80	0x3ff006258e8942f4	0x3ff006258e8942f4
exp	0x3f58b601863d3638	0x3ff0062eb1d9b64b	0x3ff0062eb1d9b64b
exp	0x3f58da7eb1c5697d	0x3ff00637d4ad8e85	0x3ff00637d4ad8e85
exp	0x3f5900b03036bf4f	0x3ff0064164c5faa3	0x3ff0064164c5faa3
exp	0x3f5923ef91c37f2c	0x3ff0064a3812c0fd	0x3ff0064a3812c0fd
exp	0x3f5946389ade5c4e	0x3ff00652cdb5efb0	0x3ff00652cdb5efb0
exp	0x3f59678bf36aa492	0x3ff0065b25d92d1e	0x3ff0065b25d92d1e
exp	0x3f5987732210d11e	0x3ff0066322d1f04f	0x3ff0066322d1f04f
exp	0x3f59aba3cf0babe0	0x3ff0066c329c5e1c	0x3ff0066c329c5e1c
exp	0x3f59cf5796cec166	0x3ff006752326038c	0x3ff006752326038c
exp	0x3f59ecff72a40ea6	0x3ff0067c901cb50f	0x3ff0067c901cb50f
exp	0x3f5a1098fdfb1403	0x3ff006857a1db436	0x3ff006857a1db436
exp	0x3f5a33461672b8af	0x3ff0068e28eeb878	0x3ff0068e28eeb878
exp	0x3f5a5a234f0c44b4	0x3ff00697e43ae446	0x3ff00697e43ae446
exp	0x3f5a804dcd6148f1	0x3ff006a172cbe33b	0x3ff006a172cbe33b
exp	0x3f5aa1bc1647a400	0x3ff006a9d1d6f8c5	0x3ff006a9d1d6f8c5
exp	0x3f5ac6cc74b02686	0x3ff006b319cd247b	0x3ff006b319cd247b
exp	0x3f5af2b98c5cf996	0x3ff006be19affd11	0x3ff006be19affd11
exp	0x3f5b1a0a1dd38e1b	0x3ff006c7f1fbb56a	0x3ff006c7f1fbb56a
exp	0x3f5b3a517308fb70	0x3ff006d0073e946d	0x3ff006d0073e946d
exp	0x3f5b5d1c4d2f826a	0x3ff006d8bdab97fb	0x3ff006d8bdab97fb
exp	0x3f5b8b94044629c0	0x3ff006e460962dfd	0x3ff006e460962dfd
exp	0x3f5baf8e958a5648	0x3ff006ed631ce7ec	0x3ff006ed631ce7ec
exp	0x3f5bdb256eae2360	0x3ff006f84d8ebaf7	0x3ff006f84d8ebaf7
exp	0x3f5c01830ed5e810	0x3ff00701e927466e	0x3ff00701e927466e
exp	0x3f5c2bb8ae54d3d7	0x3ff0070c7b31c290	0x3ff0070c7b31c290
exp	0x3f5c585f64eda225	0x3ff00717a9ce4087	0x3ff00717a9ce4087
exp	0x3f5c85fee24aaf23	0x3ff0072316bffa67	0x3ff0072316bffa67
exp	0x3f5caf5d18d43385	0x3ff0072d72edf220	0x3ff0072d72edf220
exp	0x3f5cd48ba2a80256	0x3ff00736c2be9a19	0x3ff00736c2be9a19
exp	0x3f5cfff268508fe2	0x3ff00741a1581424	0x3ff00741a1581424
exp	0x3f5d2771347aa3ed	0x3ff0074b85888aa9	0x3ff0074b85888aa9
exp	0x3f5d4c807f828660	0x3ff00754cd976405	0x3ff00754cd976405
exp	0x3f5d7878aa202cf8	0x3ff0075fd0af3b72	0x3ff0075fd0af3b72
exp	0x3f5da071f09f4f87	0x3ff00769d39f17b1	0x3ff00769d39f17b1
exp	0x3f5dcc76f2cd4d5a	0x3ff00774d9fcc3d1	0x3ff00774d9fcc3d1
exp	0x3f5dfa8890fa2f90	0x3ff0078063c6804a	0x3ff0078063c6804a
exp	0x3f5e2214f78f7dc2	0x3ff0078a4b85e6c4	0x3ff0078a4b85e6c4
exp	0x3f5e4d5a733ef2b5	0x3ff00795220196fa	0x3ff00795220196fa
exp	0x3f5e7fd21368dbf1	0x3ff007a1c5e94c21	0x3ff007a1c5e94c21
exp	0x3f5eace6e792ca18	0x3ff007ad10828baf	0x3ff007ad10828baf
exp	0x3f5edd4a6f830bc0	0x3ff007b92f36d914	0x3ff007b92f36d914
exp	0x3f5f061c4aade2bb	0x3ff007c3689df731	0x3ff007c3689df731
exp	0x3f5f3c9278ca527a	0x3ff007d10cca824d	0x3ff007d10cca824d
exp	0x3f5f6611d7fc0d13	0x3ff007db71b7280e	0x3ff007db71b7280e
exp	0x3f5f98184ba6a0f5	0x3ff007e7f97d33fb	0x3ff007e7f97d33fb
exp	0x3f5fbe3a41d608f5	0x3ff007f186b38672	0x3ff007f186b38672
exp	0x3f5fe93932145e6c	0x3ff007fc4bc958eb	0x3ff007fc4bc958eb
exp	0x3f600a5a010d13ea	0x3ff008072fede345	0x3ff008072fede345
exp	0x3f601fff1ef445c4	0x3ff0081207eea5bb	0x3ff0081207eea5bb
exp	0x3f603737ff25ae79	0x3ff0081daa3e44e7	0x3ff0081daa3e44e7
exp	0x3f604e5489e4f168	0x3ff008293e646271	0x3ff008293e646271
exp	0x3f6065caf442edac	0x3ff00834ff99b8ad	0x3ff00834ff99b8ad
exp	0x3f607948010913b5	0x3ff0083ec3229ef0	0x3ff0083ec3229ef0
exp	0x3f6091290ac94d04	0x3ff0084ab9d30dd5	0x3ff0084ab9d30dd5
exp	0x3f60aaa10e9b8a87	0x3ff008577c73854b	0x3ff008577c73854b
exp	0x3f60bc2efd0dcd2c	0x3ff008604800a1c1	0x3ff008604800a1c1
exp	0x3f60cb9bd327ba6d	0x3ff0086802772a4d	0x3ff0086802772a4d
exp	0x3f60e4e874704a4e	0x3ff00874af7234a5	0x3ff00874af7234a5
exp	0x3f60f96357cfd658	0x3ff0087ef250939e	0x3ff0087ef250939e
exp	0x3f611256cb058b78	0x3ff0088b72aee67c	0x3ff0088b72aee67c
exp	0x3f6128c1ec016406	0x3ff00896ae3fcd9d	0x3ff00896ae3fcd9d
exp	0x3f614153f96e709c	0x3ff008a2fde373de	0x3ff008a2fde373de
exp	0x3f615d482e93adbb	0x3ff008b0ff8f9402	0x3ff008b0ff8f9402
exp	0x3f6173e801596354	0x3ff008bc55a2112a	0x3ff008bc55a2112a
exp	0x3f61888b915ce2d7	0x3ff008c6ad0fc4d3	0x3ff008c6ad0fc4d3
exp	0x3f61a1ea8c07887c	0x3ff008d3638767da	0x3ff008d3638767da
exp	0x3f61b77e15e7cce8	0x3ff008de3343677a	0x3ff008de3343677a
exp	0x3f61ceb99878087c	0x3ff008e9d7791c24	0x3ff008e9d7791c24
exp	0x3f61e493b39acca6	0x3ff008f4caa0a0a2	0x3ff008f4caa0a0a2
exp	0x3f61fcf0ffc5e7e8	0x3ff00901001d10c0	0x3ff00901001d10c0
exp	0x3f62144974d2fc50	0x3ff0090cb2ed777d	0x3ff0090cb2ed777d
exp	0x3f622d8416e4e6a1	0x3ff009195765fce9	0x3ff009195765fce9
exp	0x3f62446a6d2387a1	0x3ff00924d118221b	0x3ff00924d118221b
exp	0x3f625d27a1ccc040	0x3ff0093136c8eed1	0x3ff0093136c8eed1
exp	0x3f627549ae91587f	0x3ff0093d4ec29195	0x3ff0093d4ec29195
exp	0x3f628fef51b79d02	0x3ff0094aa94b5745	0x3ff0094aa94b5745
exp	0x3f62a805e4537116	0x3ff00956bb97bd2c	0x3ff00956bb97bd2c
exp	0x3f62bf0b30c7392e	0x3ff0096244fa0015	0x3ff0096244fa0015
exp	0x3f62d7782a0e68fa	0x3ff0096e82a4f822	0x3ff0096e82a4f822
exp	0x3f62f09e0e250f10	0x3ff0097b1d05784a	0x3ff0097b1d05784a
exp	0x3f6307b28589fb4c	0x3ff00986ae1be3c5	0x3ff00986ae1be3c5
exp	0x3f6324bbaee75d2d	0x3ff009953b5bf486	0x3ff009953b5bf486
exp	0x3f633c0ee015e340	0x3ff009a0ebf4fae8	0x3ff009a0ebf4fae8
exp	0x3f6354a787a448f5	0x3ff009ad3fb41eac	0x3ff009ad3fb41eac
exp	0x3f636cfe8dc2e0a6	0x3ff009b972981249	0x3ff009b972981249
exp	0x3f6389965f8048d8	0x3ff009c7c737bf17	0x3ff009c7c737bf17
exp	0x3f63a392954e13df	0x3ff009d4cd491904	0x3ff009d4cd491904
exp	0x3f63be31986fe1d3	0x3ff009e224fdf7d0	0x3ff009e224fdf7d0
exp	0x3f63d64cb09a5b4d	0x3ff009ee3a00940f	0x3ff009ee3a00940f
exp	0x3f63f31fa9d9e67b	0x3ff009fcac75a0fd	0x3ff009fcac75a0fd
exp	0x3f640dd4d7664c18	0x3ff00a0a0f67d4cd	0x3ff00a0a0f67d4cd
exp	0x3f642d9d643c6798	0x3ff00a19fdaed32c	0x3ff00a19fdaed32c
exp	0x3f64499876e60504	0x3ff00a280413797f	0x3ff00a280413797f
exp	0x3f646408c27f9b48	0x3ff00a3544a2e720	0x3ff00a3544a2e720
exp	0x3f647d34618dee08	0x3ff00a41e27eec7d	0x3ff00a41e27eec7d
exp	0x3f649894ad4c7bde	0x3ff00a4f9b711f79	0x3ff00a4f9b711f79
exp	0x3f64b31eb36fd12c	0x3ff00a5ce906dced	0x3ff00a5ce906dced
exp	0x3f64ceae82504338	0x3ff00a6ab9e1371b	0x3ff00a6ab9e1371b
exp	0x3f64eacd2267ac76	0x3ff00a78d25ecf15	0x3ff00a78d25ecf15
exp	0x3f65060a76e7fabf	0x3ff00a8679f8e27e	0x3ff00a8679f8e27e
exp	0x3f6524a5a1072a51	0x3ff00a95d1a663f3	0x3ff00a95d1a663f3
exp	0x3f653e2db70a8c25	0x3ff00aa29e28908a	0x3ff00aa29e28908a
exp	0x3f65582f6b970f8d	0x3ff00aafa7acd499	0x3ff00aafa7acd499
exp	0x3f6571d9e9d52594	0x3ff00abc858346e4	0x3ff00abc858346e4
exp	0x3f658e142fe95de0	0x3ff00acaac2510d1	0x3ff00acaac2510d1
exp	0x3f65ab9d393b30fe	0x3ff00ad97aa671d7	0x3ff00ad97aa671d7
exp	0x3f65cab452f7e9fb	0x3ff00ae910c56665	0x3ff00ae910c56665
exp	0x3f65f1292c52db64	0x3ff00afc585a4472	0x3ff00afc585a4472
exp	0x3f661b1202600522	0x3ff00b115b364d79	0x3ff00b115b364d79
exp	0x3f6635932f487f99	0x3ff00b1ea4fd0a1d	0x3ff00b1ea4fd0a1d
exp	0x3f66551d7ea2c5fe	0x3ff00b2e752241cd	0x3ff00b2e752241cd
exp	0x3f666f2c0e6d32d5	0x3ff00b3b858a4e63	0x3ff00b3b858a4e63
exp	0x3f668f958dbc998f	0x3ff00b4bc5b2be7c	0x3ff00b4bc5b2be7c
exp	0x3f66b0ebf604cc2d	0x3ff00b5c7cb43bd5	0x3ff00b5c7cb43bd5
exp	0x3f66cdb7a380539c	0x3ff00b6aeccab601	0x3ff00b6aeccab601
exp	0x3f66f0068db8bac8	0x3ff00b7c2086ceaf	0x3ff00b7c2086ceaf
exp	0x3f670c2d1d3ca606	0x3ff00b8a3def3961	0x3ff00b8a3def3961
exp	0x3f67337a72eae506	0x3ff00b9df2d2898f	0x3ff00b9df2d2898f
exp	0x3f67554cd53e2b3e	0x3ff00baee853ec2c	0x3ff00baee853ec2c
exp	0x3f677c9ffae59d46	0x3ff00bc2a04e642d	0x3ff00bc2a04e642d
exp	0x3f679da178a324a8	0x3ff00bd32d370d96	0x3ff00bd32d370d96
exp	0x3f67c12660019192	0x3ff00be4fcd4b560	0x3ff00be4fcd4b560
exp	0x3f67eab3e2abb518	0x3ff00bf9d3158f3f	0x3ff00bf9d3158f3f
exp	0x3f680b7b720ce7e4	0x3ff00c0a432a2d79	0x3ff00c0a432a2d79
exp	0x3f682f17d8d6630a	0x3ff00c1c1ecd9420	0x3ff00c1c1ecd9420
exp	0x3f685050b16c10a1	0x3ff00c2cc7d507da	0x3ff00c2cc7d507da
exp	0x3f68762c0f559c61	0x3ff00c3fc3f674b5	0x3ff00c3fc3f674b5
exp	0x3f689944a69d04a6	0x3ff00c515dbae753	0x3ff00c515dbae753
exp	0x3f68b77735840a3e	0x3ff00c6082a93e1e	0x3ff00c6082a93e1e
exp	0x3f68e543ff30787e	0x3ff00c777ad57150	0x3ff00c777ad57150
exp	0x3f69116d0b775125	0x3ff00c8da09f23ab	0x3ff00c8da09f23ab
exp	0x3f693b43b1e87afe	0x3ff00ca29c69be24	0x3ff00ca29c69be24
exp	0x3f696464037c525f	0x3ff00cb73cdce47b	0x3ff00cb73cdce47b
exp	0x3f698ad760f34f6a	0x3ff00cca85dea601	0x3ff00cca85dea601
exp	0x3f69b679977e1134	0x3ff00ce06879d20d	0x3ff00ce06879d20d
exp	0x3f69dc6a09b0810b	0x3ff00cf370026cec	0x3ff00cf370026cec
exp	0x3f6a0994efd8c3fe	0x3ff00d0a17cd3060	0x3ff00d0a17cd3060
exp	0x3f6a343b7419b508	0x3ff00d1f7c7eac10	0x3ff00d1f7c7eac10
exp	0x3f6a5b76b78871e8	0x3ff00d332a4320f8	0x3ff00d332a4320f8
exp	0x3f6a822bfd0ef352	0x3ff00d4694e92acc	0x3ff00d4694e92acc
exp	0x3f6aa72e09317a81	0x3ff00d5925546dc4	0x3ff00d5925546dc4
exp	0x3f6ac8d17f4a5b60	0x3ff00d6a05207689	0x3ff00d6a05207689
exp	0x3f6af151f33d968e	0x3ff00d7e5661aacc	0x3ff00d7e5661aacc
exp	0x3f6b190a713ee508	0x3ff00d92436cce2e	0x3ff00d92436cce2e
exp	0x3f6b418e2202b5e4	0x3ff00da69680bbd6	0x3ff00da69680bbd6
exp	0x3f6b672d27cefdb3	0x3ff00db9761b2e5c	0x3ff00db9761b2e5c
exp	0x3f6b8bba06ca221b	0x3ff00dcbcc4234a4	0x3ff00dcbcc4234a4
exp	0x3f6baca446e52492	0x3ff00ddc4f9b8a6d	0x3ff00ddc4f9b8a6d
exp	0x3f6bd13e8d7c9292	0x3ff00deeaca4031c	0x3ff00deeaca4031c
exp	0x3f6bf531944d9e4c	0x3ff00e00b5d86960	0x3ff00e00b5d86960
exp	0x3f6c1fc4c52a7b4c	0x3ff00e16122064cc	0x3ff00e16122064cc
exp	0x3f6c421eb3d31510	0x3ff00e274e4002f3	0x3ff00e274e4002f3
exp	0x3f6c67f117bec1cd	0x3ff00e3a4837b049	0x3ff00e3a4837b049
exp	0x3f6c8ffd2afadcfd	0x3ff00e4e601c19bc	0x3ff00e4e601c19bc
exp	0x3f6cb4eb2d7c3e8a	0x3ff00e60e7aa9fbd	0x3ff00e60e7aa9fbd
exp	0x3f6cd93dc00127bc	0x3ff00e73215058e7	0x3ff00e73215058e7
exp	0x3f6cffa076337284	0x3ff00e86640c49ca	0x3ff00e86640c49ca
exp	0x3f6d269458cd9210	0x3ff00e99efb7c672	0x3ff00e99efb7c672
exp	0x3f6d503dc7c8a59a	0x3ff00eaed77f6a8e	0x3ff00eaed77f6a8e
exp	0x3f6d79b491a46339	0x3ff00ec3a5f858c3	0x3ff00ec3a5f858c3
exp	0x3f6d9c6ee5585a28	0x3ff00ed513317faa	0x3ff00ed513317faa
exp	0x3f6dbac471b7d8f0	0x3ff00ee44c0e4f73	0x3ff00ee44c0e4f73
exp	0x3f6dd9f8fe57272e	0x3ff00ef3f4e1dfd5	0x3ff00ef3f4e1dfd5
exp	0x3f6dffe3139e4c3f	0x3ff00f06fbaf3df1	0x3ff00f06fbaf3df1
exp	0x3f6e2564b3624082	0x3ff00f19ce2719e5	0x3ff00f19ce2719e5
exp	0x3f6e544fd92f2958	0x3ff00f3159ef5301	0x3ff00f3159ef5301
exp	0x3f6e78f882a7158e	0x3ff00f43bfb6316c	0x3ff00f43bfb6316c
exp	0x3f6ea00150ac0342	0x3ff00f5756c7eb7e	0x3ff00f5756c7eb7e
exp	0x3f6ec876b98ee0fc	0x3ff00f6ba4eea91a	0x3ff00f6ba4eea91a
exp	0x3f6eeed6ef323d7c	0x3ff00f7ee79337ef	0x3ff00f7ee79337ef
exp	0x3f6f0c620e15fec6	0x3ff00f8dbb77e21e	0x3ff00f8dbb77e21e
exp	0x3f6f3441cd0b57c4	0x3ff00fa1bec551c0	0x3ff00fa1bec551c0
exp	0x3f6f5a445c82b880	0x3ff00fb4d2a9b4bc	0x3ff00fb4d2a9b4bc
exp	0x3f6f7dfa47c62fcc	0x3ff00fc6bf30676d	0x3ff00fc6bf30676d
exp	0x3f6f9f788b3372dd	0x3ff00fd78ede1f45	0x3ff00fd78ede1f45
exp	0x3f6fc8d8d3895af2	0x3ff00fec538b90fd	0x3ff00fec538b90fd
exp	0x3f6fea7838e7a214	0x3ff00ffd340224bc	0x3ff00ffd340224bc
exp	0x3f7007b64fdc7847	0x3ff0100fc0b73bec	0x3ff0100fc0b73bec
exp	0x3f701a28e0c175ee	0x3ff0102245d78897	0x3ff0102245d78897
exp	0x3f702dba0a035922	0x3ff01035eac7e0a6	0x3ff01035eac7e0a6
exp	0x3f7041e1de90f8ba	0x3ff0104a2714ed63	0x3ff0104a2714ed63
exp	0x3f7050ec38b227bc	0x3ff0105940c6363e	0x3ff0105940c6363e
exp	0x3f706352e5de1118	0x3ff0106bba4b5495	0x3ff0106bba4b5495
exp	0x3f7075b53b47c234	0x3ff0107e2f897602	0x3ff0107e2f897602
